dataset,stack_id,group_id,path,stack_index,source_stack_file,source_stack_index,n_slices,best_focus_index,label_source,confidence,outer_split,inner_split
WBC,WBC_017786,WBC_017786,/home/dineth/focus_measure/datasets/WBC_dataset1/17786,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17786,10,6,q1_revision_surrogate,,trainval,val
WBC,WBC_017787,WBC_017787,/home/dineth/focus_measure/datasets/WBC_dataset1/17787,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17787,10,6,q1_revision_surrogate,,trainval,val
WBC,WBC_017788,WBC_017788,/home/dineth/focus_measure/datasets/WBC_dataset1/17788,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17788,10,7,q1_revision_surrogate,,test,test
WBC,WBC_017789,WBC_017789,/home/dineth/focus_measure/datasets/WBC_dataset1/17789,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17789,10,6,q1_revision_surrogate,,trainval,val
WBC,WBC_017790,WBC_017790,/home/dineth/focus_measure/datasets/WBC_dataset1/17790,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17790,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_017791,WBC_017791,/home/dineth/focus_measure/datasets/WBC_dataset1/17791,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17791,10,5,q1_revision_surrogate,,trainval,val
WBC,WBC_017792,WBC_017792,/home/dineth/focus_measure/datasets/WBC_dataset1/17792,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17792,10,6,q1_revision_surrogate,,trainval,val
WBC,WBC_017793,WBC_017793,/home/dineth/focus_measure/datasets/WBC_dataset1/17793,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17793,10,6,q1_revision_surrogate,,trainval,val
WBC,WBC_017794,WBC_017794,/home/dineth/focus_measure/datasets/WBC_dataset1/17794,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17794,10,6,q1_revision_surrogate,,test,test
WBC,WBC_017795,WBC_017795,/home/dineth/focus_measure/datasets/WBC_dataset1/17795,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17795,10,5,q1_revision_surrogate,,trainval,train
WBC,WBC_017796,WBC_017796,/home/dineth/focus_measure/datasets/WBC_dataset1/17796,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17796,10,7,q1_revision_surrogate,,test,test
WBC,WBC_017797,WBC_017797,/home/dineth/focus_measure/datasets/WBC_dataset1/17797,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17797,10,5,q1_revision_surrogate,,test,test
WBC,WBC_017798,WBC_017798,/home/dineth/focus_measure/datasets/WBC_dataset1/17798,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17798,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_017799,WBC_017799,/home/dineth/focus_measure/datasets/WBC_dataset1/17799,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17799,10,7,q1_revision_surrogate,,trainval,train
WBC,WBC_017800,WBC_017800,/home/dineth/focus_measure/datasets/WBC_dataset1/17800,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17800,10,6,q1_revision_surrogate,,test,test
WBC,WBC_017801,WBC_017801,/home/dineth/focus_measure/datasets/WBC_dataset1/17801,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17801,10,6,q1_revision_surrogate,,test,test
WBC,WBC_017802,WBC_017802,/home/dineth/focus_measure/datasets/WBC_dataset1/17802,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17802,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_017803,WBC_017803,/home/dineth/focus_measure/datasets/WBC_dataset1/17803,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17803,10,6,q1_revision_surrogate,,trainval,val
WBC,WBC_017804,WBC_017804,/home/dineth/focus_measure/datasets/WBC_dataset1/17804,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17804,10,6,q1_revision_surrogate,,test,test
WBC,WBC_017805,WBC_017805,/home/dineth/focus_measure/datasets/WBC_dataset1/17805,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17805,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_017806,WBC_017806,/home/dineth/focus_measure/datasets/WBC_dataset1/17806,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17806,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_017807,WBC_017807,/home/dineth/focus_measure/datasets/WBC_dataset1/17807,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17807,10,5,q1_revision_surrogate,,trainval,train
WBC,WBC_017808,WBC_017808,/home/dineth/focus_measure/datasets/WBC_dataset1/17808,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17808,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_017809,WBC_017809,/home/dineth/focus_measure/datasets/WBC_dataset1/17809,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17809,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_017810,WBC_017810,/home/dineth/focus_measure/datasets/WBC_dataset1/17810,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17810,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_017811,WBC_017811,/home/dineth/focus_measure/datasets/WBC_dataset1/17811,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17811,10,5,q1_revision_surrogate,,test,test
WBC,WBC_017812,WBC_017812,/home/dineth/focus_measure/datasets/WBC_dataset1/17812,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17812,10,6,q1_revision_surrogate,,test,test
WBC,WBC_017813,WBC_017813,/home/dineth/focus_measure/datasets/WBC_dataset1/17813,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17813,10,6,q1_revision_surrogate,,trainval,val
WBC,WBC_017814,WBC_017814,/home/dineth/focus_measure/datasets/WBC_dataset1/17814,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17814,10,6,q1_revision_surrogate,,trainval,val
WBC,WBC_017815,WBC_017815,/home/dineth/focus_measure/datasets/WBC_dataset1/17815,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17815,10,5,q1_revision_surrogate,,trainval,val
WBC,WBC_017816,WBC_017816,/home/dineth/focus_measure/datasets/WBC_dataset1/17816,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17816,10,5,q1_revision_surrogate,,trainval,train
WBC,WBC_017817,WBC_017817,/home/dineth/focus_measure/datasets/WBC_dataset1/17817,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17817,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_017818,WBC_017818,/home/dineth/focus_measure/datasets/WBC_dataset1/17818,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17818,10,5,q1_revision_surrogate,,trainval,train
WBC,WBC_017819,WBC_017819,/home/dineth/focus_measure/datasets/WBC_dataset1/17819,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17819,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_017820,WBC_017820,/home/dineth/focus_measure/datasets/WBC_dataset1/17820,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17820,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_017821,WBC_017821,/home/dineth/focus_measure/datasets/WBC_dataset1/17821,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17821,10,6,q1_revision_surrogate,,test,test
WBC,WBC_017822,WBC_017822,/home/dineth/focus_measure/datasets/WBC_dataset1/17822,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17822,10,5,q1_revision_surrogate,,trainval,train
WBC,WBC_017823,WBC_017823,/home/dineth/focus_measure/datasets/WBC_dataset1/17823,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17823,10,8,q1_revision_surrogate,,trainval,train
WBC,WBC_017824,WBC_017824,/home/dineth/focus_measure/datasets/WBC_dataset1/17824,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17824,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_017825,WBC_017825,/home/dineth/focus_measure/datasets/WBC_dataset1/17825,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17825,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_017826,WBC_017826,/home/dineth/focus_measure/datasets/WBC_dataset1/17826,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17826,10,5,q1_revision_surrogate,,trainval,train
WBC,WBC_017827,WBC_017827,/home/dineth/focus_measure/datasets/WBC_dataset1/17827,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17827,10,6,q1_revision_surrogate,,test,test
WBC,WBC_017828,WBC_017828,/home/dineth/focus_measure/datasets/WBC_dataset1/17828,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17828,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_017829,WBC_017829,/home/dineth/focus_measure/datasets/WBC_dataset1/17829,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17829,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_017830,WBC_017830,/home/dineth/focus_measure/datasets/WBC_dataset1/17830,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17830,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_017831,WBC_017831,/home/dineth/focus_measure/datasets/WBC_dataset1/17831,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17831,10,5,q1_revision_surrogate,,test,test
WBC,WBC_017832,WBC_017832,/home/dineth/focus_measure/datasets/WBC_dataset1/17832,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17832,10,5,q1_revision_surrogate,,trainval,train
WBC,WBC_017833,WBC_017833,/home/dineth/focus_measure/datasets/WBC_dataset1/17833,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17833,10,5,q1_revision_surrogate,,trainval,train
WBC,WBC_017834,WBC_017834,/home/dineth/focus_measure/datasets/WBC_dataset1/17834,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17834,10,6,q1_revision_surrogate,,trainval,val
WBC,WBC_017835,WBC_017835,/home/dineth/focus_measure/datasets/WBC_dataset1/17835,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17835,10,5,q1_revision_surrogate,,test,test
WBC,WBC_017836,WBC_017836,/home/dineth/focus_measure/datasets/WBC_dataset1/17836,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17836,10,5,q1_revision_surrogate,,trainval,train
WBC,WBC_017837,WBC_017837,/home/dineth/focus_measure/datasets/WBC_dataset1/17837,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17837,10,5,q1_revision_surrogate,,trainval,train
WBC,WBC_017838,WBC_017838,/home/dineth/focus_measure/datasets/WBC_dataset1/17838,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17838,10,6,q1_revision_surrogate,,test,test
WBC,WBC_017839,WBC_017839,/home/dineth/focus_measure/datasets/WBC_dataset1/17839,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17839,10,5,q1_revision_surrogate,,trainval,train
WBC,WBC_017840,WBC_017840,/home/dineth/focus_measure/datasets/WBC_dataset1/17840,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17840,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_017841,WBC_017841,/home/dineth/focus_measure/datasets/WBC_dataset1/17841,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17841,10,6,q1_revision_surrogate,,test,test
WBC,WBC_017842,WBC_017842,/home/dineth/focus_measure/datasets/WBC_dataset1/17842,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17842,10,6,q1_revision_surrogate,,test,test
WBC,WBC_017843,WBC_017843,/home/dineth/focus_measure/datasets/WBC_dataset1/17843,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17843,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_017844,WBC_017844,/home/dineth/focus_measure/datasets/WBC_dataset1/17844,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17844,10,6,q1_revision_surrogate,,test,test
WBC,WBC_017845,WBC_017845,/home/dineth/focus_measure/datasets/WBC_dataset1/17845,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17845,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_017846,WBC_017846,/home/dineth/focus_measure/datasets/WBC_dataset1/17846,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17846,10,5,q1_revision_surrogate,,trainval,train
WBC,WBC_017847,WBC_017847,/home/dineth/focus_measure/datasets/WBC_dataset1/17847,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17847,10,6,q1_revision_surrogate,,test,test
WBC,WBC_017848,WBC_017848,/home/dineth/focus_measure/datasets/WBC_dataset1/17848,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17848,10,7,q1_revision_surrogate,,trainval,train
WBC,WBC_017849,WBC_017849,/home/dineth/focus_measure/datasets/WBC_dataset1/17849,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17849,10,7,q1_revision_surrogate,,trainval,train
WBC,WBC_017850,WBC_017850,/home/dineth/focus_measure/datasets/WBC_dataset1/17850,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17850,10,7,q1_revision_surrogate,,trainval,val
WBC,WBC_017851,WBC_017851,/home/dineth/focus_measure/datasets/WBC_dataset1/17851,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17851,10,5,q1_revision_surrogate,,test,test
WBC,WBC_017852,WBC_017852,/home/dineth/focus_measure/datasets/WBC_dataset1/17852,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17852,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_017853,WBC_017853,/home/dineth/focus_measure/datasets/WBC_dataset1/17853,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17853,10,6,q1_revision_surrogate,,test,test
WBC,WBC_017854,WBC_017854,/home/dineth/focus_measure/datasets/WBC_dataset1/17854,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17854,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_017855,WBC_017855,/home/dineth/focus_measure/datasets/WBC_dataset1/17855,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17855,10,6,q1_revision_surrogate,,test,test
WBC,WBC_017856,WBC_017856,/home/dineth/focus_measure/datasets/WBC_dataset1/17856,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17856,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_017857,WBC_017857,/home/dineth/focus_measure/datasets/WBC_dataset1/17857,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17857,10,5,q1_revision_surrogate,,trainval,train
WBC,WBC_017858,WBC_017858,/home/dineth/focus_measure/datasets/WBC_dataset1/17858,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17858,10,6,q1_revision_surrogate,,test,test
WBC,WBC_017859,WBC_017859,/home/dineth/focus_measure/datasets/WBC_dataset1/17859,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17859,10,6,q1_revision_surrogate,,test,test
WBC,WBC_017860,WBC_017860,/home/dineth/focus_measure/datasets/WBC_dataset1/17860,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17860,10,5,q1_revision_surrogate,,trainval,train
WBC,WBC_017861,WBC_017861,/home/dineth/focus_measure/datasets/WBC_dataset1/17861,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17861,10,6,q1_revision_surrogate,,trainval,val
WBC,WBC_017862,WBC_017862,/home/dineth/focus_measure/datasets/WBC_dataset1/17862,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17862,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_017863,WBC_017863,/home/dineth/focus_measure/datasets/WBC_dataset1/17863,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17863,10,5,q1_revision_surrogate,,trainval,train
WBC,WBC_017864,WBC_017864,/home/dineth/focus_measure/datasets/WBC_dataset1/17864,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17864,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_017865,WBC_017865,/home/dineth/focus_measure/datasets/WBC_dataset1/17865,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17865,10,5,q1_revision_surrogate,,trainval,val
WBC,WBC_017866,WBC_017866,/home/dineth/focus_measure/datasets/WBC_dataset1/17866,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17866,10,5,q1_revision_surrogate,,trainval,train
WBC,WBC_017867,WBC_017867,/home/dineth/focus_measure/datasets/WBC_dataset1/17867,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17867,10,6,q1_revision_surrogate,,trainval,val
WBC,WBC_017868,WBC_017868,/home/dineth/focus_measure/datasets/WBC_dataset1/17868,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17868,10,6,q1_revision_surrogate,,test,test
WBC,WBC_017869,WBC_017869,/home/dineth/focus_measure/datasets/WBC_dataset1/17869,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17869,10,6,q1_revision_surrogate,,test,test
WBC,WBC_017870,WBC_017870,/home/dineth/focus_measure/datasets/WBC_dataset1/17870,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17870,10,5,q1_revision_surrogate,,trainval,val
