dataset,stack_id,group_id,stack_index,outer_split,inner_split,method,method_type,pipeline_json,focus_measure,predicted_focus_index,reference_focus_index,label_source,label_confidence,runtime_sec_per_stack,failure,failure_reason,raw_curve,normalized_curve,heldout_dataset,optimized_for_dataset,evaluation_dataset,selection_role,source_method,workflow_origin,selection_endpoint,train_datasets,evaluation_scope
WBC,WBC_018749,WBC_018749,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,9,5,q1_revision_surrogate,1.0,0.025739051052369177,0,,"[-4767.6142578125, -4716.736328125, -5122.3427734375, -5586.78271484375, -6280.4873046875, -6352.7021484375, -5714.73828125, -4877.3271484375, -4010.015380859375, -3493.056884765625]","[0.554295286468398, 0.5720869791422547, 0.43024895102554755, 0.2678372185962272, 0.025253077599308185, 0.0, 0.2230919601434529, 0.5159293772352629, 0.8192228586317872, 0.9999999999999997]",,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_018758,WBC_018758,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,9,5,q1_revision_surrogate,1.0,0.027451138012111187,0,,"[-4130.88916015625, -4698.2138671875, -4879.61083984375, -6366.943359375, -6820.04833984375, -7084.8642578125, -6793.8701171875, -5844.91455078125, -4704.27197265625, -3765.943359375]","[0.8900408259343987, 0.7191043304914558, 0.6644489234458558, 0.2163115423375973, 0.07978976482790578, 0.0, 0.08767733535378797, 0.3736002589320523, 0.7172790066424897, 0.9999999999999998]",,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_018759,WBC_018759,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,9,6,q1_revision_surrogate,1.0,0.033509776927530766,0,,"[-4518.9892578125, -4730.9638671875, -4674.23681640625, -5037.5654296875, -5938.20458984375, -6549.09423828125, -6512.12158203125, -5471.9697265625, -4242.58984375, -3444.272705078125]","[0.6538556109453313, 0.5855828915287296, 0.6038535232460789, 0.48683275107099744, 0.19675515706929167, 0.0, 0.01190814217648662, 0.34691994377130003, 0.7428782523779128, 0.9999999999999997]",,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_018761,WBC_018761,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,9,5,q1_revision_surrogate,1.0,0.025833246065303683,0,,"[-3744.2060546875, -4007.209228515625, -4279.2021484375, -5924.18212890625, -6972.20947265625, -6556.650390625, -6388.3818359375, -5563.13134765625, -4437.1376953125, -3612.216064453125]","[0.960717187744436, 0.8824422800657405, 0.8014918474673228, 0.311913511851343, 0.0, 0.12367854086162769, 0.17375856610116752, 0.41936931232063157, 0.754487128205251, 0.9999999999999998]",,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_018764,WBC_018764,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,9,5,q1_revision_surrogate,1.0,0.028556969948112965,0,,"[-5826.7802734375, -5503.21044921875, -4798.69091796875, -6279.22265625, -8593.97265625, -8370.0908203125, -7244.78857421875, -6161.56103515625, -5183.96435546875, -4438.0751953125]","[0.6658471266007289, 0.7437051169048877, 0.9132279547207832, 0.5569795746302728, 0.0, 0.05387087579562081, 0.324643255689686, 0.5852915390614664, 0.8205227229095323, 0.9999999999999998]",,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_018769,WBC_018769,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,9,5,q1_revision_surrogate,1.0,0.02566858706995845,0,,"[-4637.44482421875, -4733.787109375, -5076.505859375, -5937.65380859375, -6365.83349609375, -6803.1015625, -6321.05224609375, -5332.30322265625, -4243.5732421875, -3492.472900390625]","[0.6541527182034955, 0.6250518147228662, 0.5215310683696235, 0.26141492817102224, 0.1320800702932486, 0.0, 0.14560657977844937, 0.4442655730850306, 0.7731245577635064, 0.9999999999999998]",,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_018774,WBC_018774,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,9,6,q1_revision_surrogate,1.0,0.02723962999880314,0,,"[-4380.04052734375, -4499.49658203125, -4663.17724609375, -5104.0068359375, -6328.38037109375, -6843.73095703125, -6721.13037109375, -5776.69970703125, -4718.470703125, -3854.262451171875]","[0.8241232262051439, 0.7841642654556443, 0.7294118358041244, 0.581950978136709, 0.1723886988364018, 0.0, 0.04101083041925417, 0.35693008570206125, 0.710915752997808, 0.9999999999999997]",,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_018776,WBC_018776,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,0,6,q1_revision_surrogate,1.0,0.029314282000996172,0,,"[-4760.4755859375, -5375.86279296875, -5227.31494140625, -6243.6142578125, -8111.322265625, -8656.7744140625, -8683.4541015625, -8479.064453125, -7210.65966796875, -5757.9169921875]","[0.9999999999999998, 0.8431326593861785, 0.8809987478622796, 0.6219355609601879, 0.14584118512470343, 0.006800875251734445, 0.0, 0.05210062905606738, 0.3754276062761224, 0.7457438519540068]",,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_018781,WBC_018781,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,9,5,q1_revision_surrogate,1.0,0.02609905693680048,0,,"[-4038.536865234375, -4447.82177734375, -4720.23291015625, -6934.01708984375, -8768.2919921875, -7366.63427734375, -7015.71533203125, -6035.86865234375, -4850.85693359375, -4033.2275390625]","[0.9988787214568173, 0.9124416906283861, 0.854911083493204, 0.3873811899504733, 0.0, 0.2960166073174987, 0.370127308193155, 0.5770614881578713, 0.8273245480340526, 0.9999999999999998]",,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_018788,WBC_018788,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,9,5,q1_revision_surrogate,1.0,0.02717702300287783,0,,"[-4914.349609375, -4944.37548828125, -5305.11669921875, -7380.2626953125, -7887.837890625, -7526.68603515625, -6550.91650390625, -5367.0537109375, -4323.9228515625, -3714.403076171875]","[0.7124798669317749, 0.7052853424594466, 0.6188478570365983, 0.12162049196376656, 0.0, 0.08653588028212063, 0.32034078550570005, 0.6040070809199438, 0.8539524869827168, 0.9999999999999998]",,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_018800,WBC_018800,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,9,5,q1_revision_surrogate,1.0,0.03330528398510069,0,,"[-5604.8125, -5442.73583984375, -5362.619140625, -6581.40234375, -7611.53564453125, -7385.90673828125, -6923.53662109375, -5952.4453125, -4984.58984375, -4118.08349609375]","[0.5744241109553446, 0.6208185234933097, 0.6437519131075294, 0.2948754575733899, 0.0, 0.06458623065752193, 0.19693958703433734, 0.4749142857941544, 0.7519627260262292, 0.9999999999999998]",,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_018804,WBC_018804,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,9,5,q1_revision_surrogate,1.0,0.029585568932816386,0,,"[-4332.2490234375, -4516.6865234375, -4571.41943359375, -6410.7021484375, -8522.7998046875, -7693.662109375, -6991.8544921875, -5778.43017578125, -4759.759765625, -3803.523681640625]","[0.8879647369614986, 0.848883001714161, 0.8372852675004415, 0.4475469544863969, 0.0, 0.17569171069761205, 0.3244025720435247, 0.5815234280325221, 0.7973765342285148, 0.9999999999999998]",,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_018808,WBC_018808,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,9,5,q1_revision_surrogate,1.0,0.027800820069387555,0,,"[-4538.5830078125, -5114.357421875, -5516.57177734375, -6447.36669921875, -8413.6240234375, -7986.03125, -7413.310546875, -6449.25927734375, -5250.880859375, -4359.509765625]","[0.9558292562074646, 0.8138070098060586, 0.7145956087722419, 0.4850029375540327, 0.0, 0.10547131783804693, 0.24674032672730942, 0.484536108549065, 0.7801317286427535, 0.9999999999999998]",,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_018810,WBC_018810,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,9,5,q1_revision_surrogate,1.0,0.02708553895354271,0,,"[-4711.95947265625, -4626.9052734375, -4930.37646484375, -4774.8076171875, -6083.4228515625, -6624.5087890625, -6473.822265625, -5158.26220703125, -3886.52587890625, -2838.57080078125]","[0.5051718549871214, 0.5276376744173448, 0.44748020951813217, 0.48857143925770735, 0.1429199155334405, 0.0, 0.039801635394960344, 0.38728753259292026, 0.7231980340489533, 0.9999999999999998]",,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_018811,WBC_018811,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,9,5,q1_revision_surrogate,1.0,0.02906506706494838,0,,"[-4550.83642578125, -4344.11669921875, -5826.15966796875, -7724.23486328125, -6609.193359375, -6500.46826171875, -5698.4560546875, -4588.46923828125, -3677.13427734375, -3210.759765625]","[0.7030942608164331, 0.7488948295777065, 0.42053520939954425, 0.0, 0.2470472263124409, 0.2711362254325886, 0.4488290651355743, 0.6947563810927714, 0.8966706359007212, 0.9999999999999998]",,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_018820,WBC_018820,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,9,4,q1_revision_surrogate,1.0,0.029146539978682995,0,,"[-4864.01220703125, -4643.26318359375, -6144.74609375, -7878.611328125, -7334.12939453125, -7193.76123046875, -6184.986328125, -5192.92236328125, -4172.1875, -3444.260986328125]","[0.6798288111516652, 0.7296104040395308, 0.3910077239572387, 0.0, 0.12278730628512236, 0.15444203657096178, 0.38193306109271324, 0.6056555657159606, 0.8358437070678301, 0.9999999999999998]",,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_018832,WBC_018832,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,9,6,q1_revision_surrogate,1.0,0.02786966902203858,0,,"[-5149.98095703125, -5431.6025390625, -5263.3828125, -4282.6298828125, -5029.4755859375, -5681.81982421875, -5393.142578125, -4861.9951171875, -4285.80712890625, -3798.0830078125]","[0.28233183242770066, 0.13283027808184408, 0.22213135512052812, 0.7427735813305342, 0.3463032800546825, 0.0, 0.1532471221985679, 0.43521191489758765, 0.7410869093569984, 0.9999999999999996]",,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_018840,WBC_018840,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,9,5,q1_revision_surrogate,1.0,0.026143723051063716,0,,"[-5339.10400390625, -5492.94140625, -4794.9619140625, -4961.83837890625, -6496.015625, -6633.6513671875, -5972.23681640625, -5045.8935546875, -4387.072265625, -3858.279541015625]","[0.46644105523937823, 0.41101158056753184, 0.6625020243363715, 0.6023744179125772, 0.049591820774999955, 0.0, 0.23831565361588034, 0.5720883225546125, 0.8094695926423848, 0.9999999999999997]",,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_018844,WBC_018844,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,9,6,q1_revision_surrogate,1.0,0.028049731045030057,0,,"[-5772.31103515625, -5768.7607421875, -5132.75146484375, -4457.16748046875, -5164.416015625, -5730.41162109375, -5515.4140625, -5019.21484375, -4430.58251953125, -3908.576171875]","[0.0, 0.001904934569126121, 0.3431601688163441, 0.7056494894193732, 0.32617033222257985, 0.022481424202546067, 0.13783987074425533, 0.40407903841019815, 0.7199138364900156, 0.9999999999999996]",,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_018845,WBC_018845,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,9,5,q1_revision_surrogate,1.0,0.027877766056917608,0,,"[-5194.64501953125, -5059.7705078125, -4400.00341796875, -4382.90087890625, -5267.73388671875, -5646.5810546875, -5255.08056640625, -4572.962890625, -3997.923583984375, -3461.3447265625]","[0.2068133452385101, 0.26853413487707356, 0.5704543809173955, 0.5782807834178402, 0.17336668034153194, 0.0, 0.17915704733737853, 0.4913052882402413, 0.7544527104387484, 0.9999999999999996]",,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_018855,WBC_018855,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,9,5,q1_revision_surrogate,1.0,0.027158604003489017,0,,"[-4897.17236328125, -5517.568359375, -5420.35986328125, -5695.1796875, -7063.255859375, -7306.2333984375, -6524.134765625, -5339.69091796875, -4280.85107421875, -3574.416748046875]","[0.645546461909934, 0.4793014251853109, 0.505349997556511, 0.43170762710672395, 0.06510972049954986, 0.0, 0.2095758463188791, 0.526966532576809, 0.8106996156689718, 0.9999999999999998]",,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
